x|y|z|d1|d2|d3|d4|c
41.22474134|104.23619216|45.01450713803684|-57.91762403196318|-21.798115143104752|38.18413793898811|84284.20327230293|10.0
32.58705346|103.18067295|35.831240005261|-116.202021918739|-31.304665801155107|38.85262629170445|83890.84147684085|11.0
30.99087977|103.24173324|42.649464814379414|-119.32806160462056|-32.24464715837024|38.96793168842492|83559.31792956292|4.0
71.06562903|105.42498058|42.97675223702309|118.03215534802308|68.45620228377896|36.591298110894265|83131.53003310433|4.0
39.56997591|103.19583503|40.03095864253046|-69.45802740846952|-24.197087931000965|38.31573245487621|83093.72033370774|10.0
33.29775718|102.59271905|39.11535167708348|-106.58357429491652|-30.804159435287925|38.800173263393226|82617.90324674491|4.0
39.0626|102.8123|38.51796108101111|-72.76199891898891|-24.877798061999993|38.355919557041304|82612.46910885074|0.0
79.80824408999999|105.54480453|35.92774902364549|163.90570257064542|111.76443904335096|36.90778861123677|82573.45770789978|4.0
53.97414449|103.69487487|40.80092012840804|17.480626959408013|5.867379442269854|37.219333314600505|82520.35594511803|11.0
45.44150817|103.34270137|44.585708767076405|-29.58627605392362|-14.44697292209118|37.84932778162153|82454.86671321015|3.0
63.4215|104.2226|39.16295674380988|71.6772667438099|36.85264811250002|36.71906580635028|82431.01399798847|0.0
60.5434277|103.63706094|34.91470433090098|51.86360610490096|26.46785414025638|36.839307062245325|82116.64402609895|10.0
46.69728166|103.09911753|44.46900091272333|-21.214580563276648|-11.914153777731396|37.751121089163306|81942.23893065532|7.0
33.96271645|102.38183816|42.797134276703865|-98.12854512229612|-30.29013017234496|38.75053241795949|81921.46954770418|12.0
45.39829066|102.47476027|38.45008781037164|-33.034524081628334|-14.53133306690783|37.85272653619531|81521.30554091603|3.0
64.48506938|103.71805021|40.350111363162256|81.06766386716222|40.89987895297066|36.68347194914075|81350.75924888605|3.0
53.15605369|102.33498865|40.06036204485423|16.373328143854224|3.6041231376081417|37.27464555286304|80398.44555510563|5.0
52.95780474|102.27990861|39.69914851466033|14.9900681546603|3.065739867398328|37.28826174739678|80357.00413701759|5.0
30.86360973|101.23186308|43.349837858100315|-112.5704772608997|-32.30862892241247|38.976965716709095|80178.13898355838|1.0
53.20939106|102.24968148|41.496649735017705|18.425018169017697|3.749642003400414|37.2709960089989|80134.26740216103|5.0
60.11070528|102.62263374|39.78211230641448|57.54045979841446|24.978117787751003|36.86015740555347|80110.46679262772|10.0
53.04202049|102.12814501|39.92457232870981|16.24520428370976|3.2939638139790084|37.28246780169466|80078.85241249512|5.0
37.7805|101.5303|45.02457598005051|-69.71739401994952|-26.483185987499997|38.456931691183435|80045.47610409567|0.0
53.2031719|102.22432787|43.782197062314246|20.75883089431419|3.7326597900474887|37.27142124378994|79898.02870880913|5.0
34.84537342|100.75466208|33.56083039233145|-96.44824281766856|-29.53951471883789|38.68386422728376|79888.63625452336|11.0
52.98451401|101.81442117|36.81759437810745|13.854097861107384|3.1380449578943157|37.286422619970395|79805.13452060864|5.0
53.17360826|102.00189151|46.05192435059647|23.6045036025964|3.651985375997036|37.27344375291778|79329.31320832326|5.0
46.10791671|100.98741233|34.25869116352331|-27.84021882747672|-13.122505112085124|37.79707099197469|79309.90743421245|7.0
64.45897006999999|102.24048993|35.05103392934927|80.63308559434921|40.79920864295776|36.6842840098525|79288.72022512254|3.0
73.03942144|103.25331677|42.73668320162481|137.21587696762478|77.56575268489657|36.61370130229397|79196.92295908234|1.0
27.33893863|100.26414263|40.06579584434057|-134.06476345465944|-33.43697278095469|39.216464913657475|79077.7906463095|2.0
37.61225098|100.68063973|41.30733917564297|-71.57210492835708|-26.68165884907445|38.470118486692634|78987.41115962653|10.0
60.63226516|102.05340181|42.28928777424727|65.16453909624721|26.776012157227484|36.83511109541587|78898.00881116018|12.0
45.16540696|100.7605359|36.45115531346488|-30.62568429053516|-14.98270473327918|37.871060052345875|78870.1526087783|3.0
36.5389294|100.42356654|38.96147187894483|-79.59118501705521|-27.88115906109078|38.55378404945914|78836.54135189987|10.0
54.1964904|101.60110058|43.92444713890338|29.07929660690339|6.494068447864631|37.204553791807726|78749.93084830933|11.0
37.66403632|100.56262886|43.92980617465177|-68.23251039734824|-26.62087247308604|38.46606163439714|78567.6153157395|2.0
62.766188109999995|101.80817735|38.41808902623131|75.14403350723126|34.41529128809526|36.743472700020455|78542.186365878|12.0
42.01412988|100.57893603|40.569405132743135|-45.11278510125688|-20.557240910524552|38.12122515932522|78531.52747830919|2.0
26.06686656|99.58163524|37.58245596580715|-141.98721783419288|-33.53910777755769|39.29727838207699|78233.74429560784|4.0
52.50947408|100.86890656|37.75702119037181|15.110530774371805|1.8627055407096051|37.31934514069179|78232.90659861271|5.0
30.47390059|99.71919011|38.42531332530988|-114.72913944969014|-32.49447166963989|39.00447322377456|78142.56337585657|12.0
74.16256268|102.52721563|39.16247191238454|142.96157111838448|82.92324782204645|36.6382827349564|78114.03764365494|4.0
64.48861566|101.74208824|39.866971321312285|87.32442683131222|40.91356292775985|36.68336185222894|78100.60845535362|3.0
45.42722938|100.40146451|39.90713019521991|-24.35174992078015|-14.47486563704324|37.85045058424557|77997.46580403624|3.0
29.543828930000004|99.70890199|41.4078988308396|-117.38501146216036|-32.87662553644475|39.069141394035|77943.6556885864|12.0
37.20229294|99.82857859|38.60394268696924|-73.87923758503075|-27.153408714921305|38.502171947713926|77850.26034575605|2.0
52.78178923|100.81316655|41.510080521793995|20.71422855479396|2.5910296103072312|37.30041763785902|77815.68179444215|5.0
53.34212449|100.67347607|40.10248333450732|23.19962408550736|4.113009826232901|37.26193959040373|77643.1137358355|5.0
47.76197936|100.20806451|38.13370251616229|-11.225642721837772|-9.643192923146714|37.66886512257455|77604.02922203037|2.0
30.50809488|99.42497584|39.99253643933217|-111.9530026486678|-32.478773078845876|39.002069114177345|77542.99232429673|12.0
38.54846847|99.86553655|41.91348005567733|-62.483686547322655|-25.541312268170795|38.396528682751935|77541.59143063676|2.0
46.64030044|100.11702755|38.554464850455226|-17.337596135544764|-12.0324968829268|37.75555167917039|77529.93117908596|2.0
62.553453190000006|101.07190982|36.15911934216718|74.09069041316718|33.63328153757608|36.75178740630204|77527.38431516931|12.0
48.32656687|100.32803001|41.03478211634589|-5.288462010654122|-8.392954921270924|37.62570161896244|77514.96979729188|2.0
37.40843378|99.62770012|39.40002616465975|-71.14270818534024|-26.918297596567736|38.48606852145787|77448.24393307672|2.0
45.41620733|100.10741013|41.008959042546074|-22.31737068645399|-14.496382572622714|37.85131737939675|77431.73124978704|3.0
53.18161273|100.53101877|40.20607945472412|22.80845328972404|3.673819657484902|37.27289597202466|77419.72169528286|5.0
46.36678679|99.83213855|34.17671658914808|-22.415155061852|-12.596031924634072|37.77685513151428|77412.36581443355|2.0
53.67823072|100.43053209|38.04940164324062|24.02279992924064|5.041005096677587|37.23917382221146|77371.85396599401|5.0
49.64098658|100.08459946|40.00679427569313|2.5291742496931207|-5.358777810413006|37.526658316244806|77074.33796060256|2.0
47.32033107|99.82431701|37.7443862136303|-13.004272093369671|-10.598970842579622|37.70285806667896|77053.79113553702|2.0
44.74694106|99.77804699|40.18225900060072|-26.10676029939934|-15.7801406340443|37.9040777293725|77025.93248260459|2.0
35.570125420000004|99.25623987|39.54563817723647|-80.94781231876351|-28.864933718073484|38.62851959431016|76972.4980191215|12.0
65.72919999999999|101.1456|39.833836870273366|96.88691687027328|45.77775863199999|36.648495283951725|76961.44014236846|0.0
53.42183859|100.38532639|42.6078935804273|27.170999253427297|4.332079968700668|37.25651846508839|76958.10597716029|5.0
45.28691086|100.14205349|47.47469720655018|-16.758128413449903|-14.7478843653207|37.861490884552595|76927.53893517637|3.0
46.78026255|99.9541304|43.0838347039676|-11.400607101032412|-11.741231792153345|37.74467369831963|76883.09851351795|2.0
48.05655736|99.66024371|35.999844835280385|-9.699983882719607|-8.99484829765149|37.64630156539022|76847.10829486718|2.0
51.19387566|99.75530816|34.20637064134688|7.320964423346922|-1.551492704822966|37.41273422404531|76815.19550183741|2.0
52.23837287|100.02760672|39.51029265921162|18.07050431821157|1.1449942719576036|37.33833072793929|76756.81823353932|5.0
53.632288|100.19716031|41.30025394866781|27.786865694667803|4.91348988574719|37.242271395429945|76739.5812745821|5.0
51.78839534|99.70366473|36.13280073637148|13.049552228371482|-0.0300493359932936|37.37014623694844|76535.03097985072|2.0
52.87466448|100.07380277|43.442436731253885|25.726960641253847|2.8411261904286995|37.29399578699132|76438.62915385418|5.0
56.52332438|99.98413886|36.973420650341936|41.8196272443419|13.348899804135112|37.057085378951605|76414.38695740985|11.0
57.31976628|100.36365992|45.121723980839455|53.53585456083946|15.819585654491249|37.00992341201132|76270.67470215618|11.0
28.68960678|98.74226579|44.229784137745064|-116.48731819025495|-33.1514047006489|39.12725462779358|76197.9165900158|4.0
27.727217960000004|98.63829458|43.07152642084468|-123.16264559515535|-33.37356372633266|39.19116758675903|76187.10157294908|4.0
59.734799239999994|100.25231674|40.942124328364415|64.46652277636436|23.69918198055523|36.878814502713034|76166.76501030965|2.0
52.86268661|99.73840173|40.65430862914017|24.006131068140157|2.8088234614536773|37.29482302642125|76131.52866946397|2.0
45.47712581|99.22239459|40.14703841819974|-19.798635746800272|-14.377307250971572|37.84652755192151|76067.22339851568|7.0
54.71149741|99.85193252|41.33792765393279|35.581491286932796|7.96461915032183|37.170757520537535|76060.1360550607|2.0
35.7292|98.4533|38.767390023353606|-78.0257099766464|-28.709841368000003|38.61630486535125|75736.23721334618|0.0
65.56594550999999|100.16206196|37.12854246736485|96.52979941436476|45.12886166011444|36.65265989710867|75587.33123786772|2.0
56.04656039|99.34435565|41.36935275677385|45.48256192577381|11.900255167395873|37.08616641022508|75090.69781699656|11.0
65.80444759999999|100.04420902|41.93043966310228|103.18725935510211|46.07774691305725|36.646619939155066|74985.24734906114|2.0
61.02413574|99.32866858|36.53756197371395|71.06731681571394|28.144745574097275|36.816952848702584|74859.15507739445|12.0
65.77069225|99.71265401|40.44569683801738|102.62389592901734|45.94310502471052|36.6474577379576|74575.52994295853|2.0
61.34801732|99.40123047|41.5806713032323|77.83939335723232|29.287596595951015|36.80238371578844|74542.365958373|12.0
35.12381574|97.56867235|37.85346889135048|-79.62474108464951|-29.286561159726418|38.66266250930739|74444.5636363015|10.0
56.08039438|98.82405291|40.17207380937477|46.260699633374735|12.00231024661682|37.08408235839941|74349.36066386152|10.0
33.94001542|97.44216069|41.293860953808405|-82.9753913301916|-30.30840760230812|38.75223567207909|74054.18730829754|1.0
54.48992846|98.44727415|39.621574546859435|37.289406042859454|7.328700467395919|37.18522159272528|73967.09140613032|5.0
52.44944777|98.20528556|37.5288589122742|23.57251940527415|1.7031588445979151|37.32353675443205|73961.29288392595|5.0
45.65112419|97.63396042|36.18545581159232|-17.298152057407762|-14.035154661559844|37.832859229116|73820.94848897893|7.0
51.62397408|98.06012501|44.61638660821259|26.118203462212563|-0.4543578765743703|37.381862933627744|73234.22709372631|5.0
29.45955831|96.72998505|41.16123869333062|-108.01740478566946|-32.90697723188549|39.074930154192934|73229.07591637349|4.0
73.60248838999999|99.67120323|42.77817850248649|152.87126669948637|80.23586992990415|36.62491453181755|73222.92604866861|2.0
54.61215837|97.92946159|39.177030451526015|39.351027102526054|7.678901913198061|37.17722803917183|73165.12596635926|5.0
51.49133729|97.61981107|39.45783541575286|21.647635246752877|-0.7946727854727733|37.39134931420701|72983.70426646504|5.0
31.670672940000003|96.194967|40.87797815575643|-92.99380471024357|-31.875466690977593|38.919268018299974|72281.07995408688|12.0
70.36122685999999|98.75907662|42.19440380231126|135.6170271403112|65.2995346948192|36.58938983940028|72273.10728268688|1.0
59.872662440000006|97.76579606|40.852111090721365|73.6716453707214|24.166589663109367|36.87191410029792|72169.39143366582|12.0
70.83096368999999|98.50644174|41.041442146064114|138.18841873906405|67.39907490560486|36.5903178366529|71899.07902995289|7.0
51.55442132|97.04700622|42.67350893732805|27.195657841328057|-0.6330333367964514|37.38683362552903|71809.89674907993|5.0
59.89592948|97.19213812|38.3831752824307|73.29507550243065|24.24566106045664|36.87075611287875|71456.33435689607|12.0
44.15172196|95.99622912|38.11563772820112|-18.946037323798933|-16.884232274742686|37.95118464308262|71243.55925114165|9.0
50.3446|96.1456|38.45158908981652|18.65860908981652|-3.663576542000005|37.474586411122154|70865.1053821239|0.0
65.68371622999999|97.27220752|38.57103895770756|108.51620239270744|45.5967038534582|36.64964240182715|70841.17145803281|6.0
46.83207267|95.94973763|39.82734445678811|-0.7261201982118592|-11.632916686891946|37.74065112460722|70793.99202820547|9.0
41.86953863|95.72226116|41.10999937994392|-28.94150292105605|-20.78919179724687|38.13274978039791|70777.19506671623|11.0
32.115710480000004|95.07411141|39.23138029818278|-88.11476456781716|-31.60874716144091|38.887048240774675|70648.081889513|6.0
50.52386503|95.93037514|39.31971322605087|21.35201443305086|-3.223763549217164|37.461436193254016|70444.65789771061|10.0
33.6779|94.9918|39.04433000975595|-78.492599990244|-30.5157135795|38.77185889329106|70433.22009032326|0.0
45.1674802|95.5800474|39.972375458314765|-9.478156481685254|-14.97871033713038|37.87089670234423|70362.02616659072|7.0
47.78501719|95.69813388|39.911217935681314|6.0261676026812765|-9.592801129670216|37.66709726122682|70306.5627227686|8.0
42.44813268|95.50993338|42.4000666233183|-23.400097520681705|-19.84846524025582|38.08663866086204|70291.78411376079|1.0
51.6267|96.1456|44.260109131380375|32.28793913138037|-0.4473453554999906|37.38166829432181|70253.93542160431|0.0
40.23200294|95.35707942|43.22328442047159|-35.57556767352845|-23.270184586391565|38.26316225574116|70168.21164699156|9.0
44.96|95.3764|38.78395522953295|-11.239804770467089|-15.376319999999986|37.88725562055721|70159.3304001296|0.0
41.55276797|95.09238278|38.21366685845655|-31.628549976543525|-21.290042743867104|38.15799768870992|70059.8293677644|1.0
50.82376849|95.45648676|34.16966066844424|19.642593473444208|-2.480788212844125|37.43954768162976|70058.09984923093|9.0
51.5965087|95.75749556|39.64773034102257|28.81094850702255|-0.5249720315411999|37.38382477632369|70040.79121175609|5.0
45.38467869|95.29474759|40.43643287834454|-6.719168918655491|-14.55786481737298|37.85379725395507|69863.94607403924|9.0
65.92261031|96.63812135|37.98016223093681|111.53847253193676|46.54996680130593|36.64373170103075|69859.02136109195|12.0
48.0369|95.3764|39.44384553158768|8.189175531587644|-9.038382919500004|37.64780439437443|69821.56647144628|0.0
46.14346666|95.24885465|39.80825496796973|-2.56270421603029|-13.050602879273429|37.794291866527104|69774.07224931088|6.0
34.00403669|94.79601083|43.404051083384005|-71.47776192961597|-30.256729466356695|38.74743065406465|69750.71155951609|1.0
56.68061919|95.82569345|38.16229477522355|58.10671410422358|13.831825885989822|37.04762810476596|69711.71121963147|6.0
43.13993079|95.16511674|42.35600922512843|-18.051809871871583|-18.6797393178005|38.03155223241292|69703.75035147126|9.0
53.9344699|95.61981761|38.47295755775216|42.365844073752136|5.756075128700331|37.22198219270431|69672.41560349968|9.0
30.12602939|94.27649198|39.06922792889258|-97.70206552410744|-32.64753377974281|39.028825514421435|69561.27899667864|4.0
67.01129999999999|96.5303|38.16342790520107|118.72933790520094|50.96644938449999|36.62044915783107|69531.63886936352|0.0
38.32850154|94.4521772|36.23585565843462|-51.097687427565454|-25.81711747351089|38.41386321169414|69481.72033474295|9.0
46.55984815|94.93982149|37.58630807942803|-1.1940112715719664|-12.199033720947106|37.76181177533028|69431.36459208709|9.0
52.29790605|95.11951887|35.7514512466433|31.36231399364324|1.3019721912313251|37.33414956304371|69275.3180040326|6.0
52.92898144|95.47604573|42.589020279038294|40.83725158103826|2.9877918841932285|37.290248061440415|69223.66827211592|10.0
34.66632617|94.3952871|42.45723886253851|-67.02214764046155|-29.69807627405866|38.69745565423628|69172.43753424508|1.0
36.74732323|94.10807799|38.10998990433663|-57.6988035586634|-27.65727893719512|38.53760607244191|68935.53868299382|4.0
33.69185813|93.90935643|39.36353457567485|-74.40794269332513|-30.504847344097644|38.770815947575606|68751.00536474155|6.0
36.6432004|94.1379406|41.41505987479395|-55.130415725206085|-27.769682258271995|38.545693554540456|68725.87874932661|9.0
43.1651|94.2226|36.434046585042246|-20.615683414957708|-18.636316099499993|38.02954965421634|68722.31103258497|0.0
47.96302532|94.7947986|42.52184219677302|12.79398140877298|-9.201645686451949|37.65345588997187|68680.47725542371|9.0
44.2405948|94.16882283|34.61602140403993|-15.690347937960055|-16.721629119110656|37.94414157035188|68675.4150987195|9.0
20.44358339|93.04908498|32.470878839863836|-159.19015141313614|-32.0518758889058|39.61201862498989|68660.5728720266|7.0
48.06138178|94.66765869|40.72887259001327|12.033261902013166|-8.984157880054191|37.64593279601503|68625.18389389885|9.0
32.19824933|93.84492841|42.75582824642736|-79.90760743457263|-31.557102768857725|38.88104223979245|68472.86365609716|4.0
39.03740513|94.2458533|44.33878975089405|-37.968940176105946|-24.910929322512484|38.357912411643774|68458.62772452775|11.0
49.33972195|94.36035555|35.54183775073544|15.68893277573538|-6.069471745334429|37.54916529092087|68425.77087332867|9.0
58.10452748|95.35669633|43.10798137885121|73.33283148485117|18.31607951050375|36.96528192303624|68420.05206103843|9.0
36.56955727|93.96868656|43.63383494399042|-52.78540001300959|-27.84852738310951|38.551408492575376|68284.67976503016|9.0
20.52511342|93.04409777|37.89529343035357|-153.25144712564648|-32.09602971260679|39.60799704797406|68268.01990657342|7.0
48.13465627|94.38056799|39.7196780312809|12.447150112280871|-8.82150302774749|37.640334923077745|68259.70411719194|9.0
57.78402452|95.08618595|41.38301405735844|70.57253139935843|17.289050979598066|36.98328768444834|68185.65300179613|9.0
20.4035257|92.9942005|39.349808509752066|-152.368966420248|-32.02993851347197|39.61398829808396|68085.45145499232|7.0
48.24396884|94.38359922|41.95336480344541|15.337337379445373|-8.577852823855434|37.63199477269315|68071.371446179|6.0
20.88884427|92.94118411|39.016144128510334|-149.5619317984897|-32.28491591248441|39.589849558660305|68011.71268293523|7.0
44.95039495|94.11735692|41.97720335032186|-3.824400982678199|-15.394622612450728|37.8880134924441|67969.79906893878|7.0
45.40927033|94.08992038|41.362214358140875|-1.5469659208591793|-14.509918559549083|37.85186295578635|67937.76164011759|7.0
44.92490538|93.8283177|36.88825751163927|-8.08609985036071|-15.443148764102355|37.89002494018396|67933.41027389132|7.0
20.54347508|93.03489113|41.96382343398888|-149.03960842001112|-32.10588203907095|39.607088993563536|67928.47999176315|7.0
62.19133478|95.17564081|40.16401563396329|95.93397903796324|32.31254900570189|36.76637173526519|67894.15081554923|11.0
41.4407681|93.63821167|38.84665426306159|-26.734580004938472|-21.464726343101127|38.16692371812185|67797.32913836955|9.0
45.17669503|93.87234297|40.20517442726095|-3.3829519877390837|-14.960951436018682|37.87017069744747|67721.94605032609|7.0
34.17945291|93.66348184|46.95688893004065|-63.00428657495935|-30.113032975554628|38.734241221573456|67688.88300696021|12.0
52.57323355|94.0251708|35.270674866607955|36.28181880160796|2.032569400642263|37.31490047455258|67603.96983470148|6.0
42.3348965|93.59155552|39.7362748684492|-20.232145249550783|-20.0352088517144|38.09566139554296|67581.75704160461|11.0
34.01424844|93.2390207|41.80303129238091|-67.72272360361906|-30.24844861269787|38.74666379390723|67515.00882469991|4.0
60.17991355|94.80295493|41.53942400934715|86.30684990234715|25.215123649773684|36.856777178106526|67454.41639210905|1.0
35.82385523|93.0461453|37.843614863243054|-59.98776225375699|-28.61635486870009|38.609025701386095|67412.9519675711|6.0
43.82324182|93.27835749|34.39395522502229|-15.430685138977717|-17.47837013309015|37.97724163824867|67375.48032622611|11.0
25.96052541|92.6994806|39.71067880925833|-117.10835022974167|-33.54031683373722|39.30388637283606|67355.98210737386|6.0
49.67417106|94.16312807|44.955149564787426|27.81295759278739|-5.279939520492931|37.5241866748751|67333.73822931995|9.0
59.25521778|94.24585721|33.67634418506621|74.69725812906619|22.08802765756141|36.903331783561455|67303.20397828019|12.0
49.09319546|93.91399608|42.02954682299102|22.19045245699104|-6.644284217711757|37.567671835036435|67266.06849706572|10.0
49.81566465|93.90339767|41.66085032024619|26.264852607246148|-4.942549217437026|37.51366508090398|67209.34266723109|10.0
32.850415500000004|92.687493|36.65140372223963|-78.09853792776033|-31.125086218867985|38.833264441506195|67166.39281152964|9.0
50.00412336|93.66141063|37.97672557856277|24.553081932562748|-4.490061852295124|37.49969488360375|67116.2806750604|10.0
45.13867185|93.30462233|38.34372280782521|-3.5460948291748124|-15.034175272400866|37.873166718019334|67010.85486482055|7.0
45.44801364|93.21951912|37.092793703132266|-2.62068810086776|-14.434258136518686|37.848816269405056|66948.62054568401|7.0
34.60957388|92.78453387|39.89718429359725|-64.45183019640275|-29.747666141441083|38.70175669790331|66945.0468576203|9.0
25.42484693|92.20923208|36.18621489455711|-122.23360790444296|-33.52921147800348|39.336815481828864|66916.72910453574|3.0
45.40380279|93.06182882|34.35711686866647|-5.08990410033352|-14.520583836439403|37.85229298341694|66910.16547759576|7.0
51.20793514|93.63394949|39.10180572811244|33.114781816112455|-1.5159209474776354|37.411720097760295|66866.05979397507|6.0
61.11400509|94.23193703|36.46249852307723|88.86934367007719|28.460807723927296|36.81287007176846|66862.79403036373|11.0
39.25166872|93.02944121|41.516092638563954|-35.348828283436056|-24.627147119568676|38.34095611903011|66838.9837026648|9.0
25.46159647|92.42712635|41.73899587247183|-117.1974952505282|-33.530890117244184|39.33457567570606|66808.03017983948|3.0
46.16389114|93.45977661|42.89203385403961|6.728529334039607|-13.009235793311476|37.79269559383579|66782.48032300611|9.0
45.16336581|93.10265686|37.41068630700205|-3.6418155759979953|-14.98663688350615|37.8712208763227|66774.35912531755|7.0
64.45976693|94.59968329|40.18056195349247|111.74621704049244|40.802281284796095|36.68425916957066|66720.1715248349|3.0
45.42422483|93.05532841|37.493675702953354|-1.8066694280466749|-14.480732239380568|37.850686860576914|66673.14665936829|7.0
40.79502017|92.86259199|38.96577913234317|-27.917410596656836|-22.447418706764665|38.21836550934827|66669.46841385854|6.0
44.88838028|93.11366549|39.44096707962134|-3.326375878378691|-15.512570717105348|37.8929078126532|66659.69650962963|7.0
45.71210826|93.0219501|37.0848880651236|-0.3458818888763701|-13.914518314701963|37.82807321544629|66627.08815891908|7.0
45.08718203|93.11075|39.61755761931747|-1.927181997682588|-15.13310228738224|37.8772251071535|66623.45044592996|7.0
45.2485278|93.09525357|40.28097008300743|-0.2268724749926178|-14.822223598631354|37.86451287608504|66532.49670293154|7.0
50.62295874|93.47647962|41.76311898062676|32.74313658662675|-2.9792655570128517|37.45418822940521|66471.7611028193|8.0
58.10904908|94.06685535|43.28373129507939|77.92162249307931|18.33064213189242|36.96503017786923|66425.30055123991|9.0
45.8895477|92.96604113|38.48742211054528|2.329123238545236|-13.561399137471245|37.81416175168554|66420.61465859142|7.0
45.52284634|93.05782178|40.87289807847326|2.1656667004732455|-14.287695075837435|37.84293417826043|66403.11803872124|7.0
45.61835477|93.23447934|44.0155213613437|5.2902557023437|-14.09982425822088|37.83543195221631|66394.2115035547|7.0
45.02948192|93.17766953|43.942581866135626|1.818345176135594|-15.243646073619637|37.881774696353|66368.22785919368|7.0
42.40646672|92.74212401|39.598872827990135|-17.044901814009904|-19.91732782107661|38.08995849659043|66304.54353475657|11.0
